0,13,17
1,13,30
2,0,17
3,14,18
4,6,14
5,11,2
6,8,26
7,4,30
8,6,16
9,0,24
10,11,18
11,5,1
12,3,17
13,13,20
14,9,11
15,6,22
16,14,14
17,7,25
18,4,4
19,8,7
20,14,6
21,8,7
22,11,3
23,6,9
24,2,8
25,2,1
26,12,29
27,2,7
28,1,20
29,1,22
30,0,12
31,3,21
32,10,1
33,11,19
34,0,29
35,13,10
36,9,19
37,0,17
38,1,10
39,15,17
40,1,30
41,15,25
42,10,26
43,4,6
44,8,9
45,13,2
46,1,20
47,8,13
48,14,25
49,15,29
50,13,12
51,10,10
52,0,19
53,12,18
54,10,14
55,8,18
56,6,14
57,11,19
58,14,24
59,6,6
60,4,23
61,4,9
62,8,4
63,7,3
64,13,28
65,4,22
66,1,22
67,11,14
68,3,6
69,12,20
70,10,17
71,11,10
72,6,18
73,15,29
74,12,26
75,3,20
76,9,14
77,3,26
78,15,10
79,3,19
80,4,27
81,0,15
82,6,16
83,1,13
84,6,27
85,2,25
86,6,24
87,0,25
88,0,14
89,1,19
90,8,21
91,9,3
92,15,20
93,4,17
94,2,12
95,11,18
96,10,3
97,15,11
98,2,26
99,12,27
