500
0,1,24
0,6,2
0,9,66
0,13,43
0,14,17
0,15,70
0,16,93
0,18,72
0,21,1
0,22,34
0,25,96
0,27,85
0,28,50
0,29,64
0,30,99
0,33,89
0,34,85
0,35,86
0,36,95
0,39,49
0,42,65
0,44,34
0,45,5
0,47,21
0,48,86
0,55,33
0,62,99
0,64,32
0,65,64
0,66,17
0,70,84
0,72,51
0,73,66
0,75,76
0,77,69
0,78,12
0,79,28
0,80,58
0,83,56
0,85,41
0,86,13
0,88,47
0,90,84
0,92,73
0,94,3
0,96,61
0,97,48
0,98,55
0,100,13
0,106,91
0,108,30
0,111,81
0,113,12
0,114,23
0,115,41
0,116,81
0,119,49
0,120,12
0,124,80
0,125,99
0,127,54
0,128,95
0,130,27
0,133,30
0,135,13
0,137,90
0,139,30
0,140,43
0,142,4
0,148,59
0,149,97
0,151,76
0,154,17
0,159,40
0,161,27
0,164,74
0,166,71
0,167,17
0,169,17
0,174,67
0,176,58
0,177,22
0,178,11
0,181,26
0,182,66
0,185,8
0,189,19
0,190,53
0,191,18
0,194,52
0,195,75
0,196,47
0,200,83
0,203,53
0,205,8
0,206,41
0,207,81
0,208,32
0,210,42
0,211,57
0,212,50
0,215,12
0,217,72
0,218,31
0,222,6
0,223,95
0,227,87
0,229,74
0,230,90
0,233,53
0,236,33
0,237,48
0,238,27
0,240,5
0,241,89
0,244,73
0,245,2
0,248,53
0,249,20
0,250,98
0,251,91
0,253,38
0,256,2
0,259,70
0,260,13
0,261,51
0,262,48
0,263,99
0,264,14
0,265,59
0,266,97
0,268,43
0,270,78
0,271,43
0,273,7
0,275,29
0,276,23
0,278,97
0,279,88
0,280,70
0,283,58
0,284,54
0,286,59
0,287,74
0,288,35
0,289,44
0,300,14
0,302,66
0,304,46
0,308,4
0,309,76
0,310,80
0,311,69
0,312,93
0,314,25
0,315,69
0,316,17
0,318,37
0,320,38
0,321,29
0,323,19
0,325,56
0,327,83
0,328,93
0,330,48
0,331,1
0,333,86
0,337,11
0,338,11
0,339,81
0,340,93
0,341,58
0,342,21
0,346,3
0,348,30
0,350,89
0,352,51
0,353,59
0,354,1
0,355,48
0,356,19
0,357,78
0,360,6
0,362,93
0,363,61
0,365,78
0,370,23
0,371,80
0,373,89
0,375,98
0,378,59
0,380,6
0,383,99
0,385,81
0,389,40
0,390,88
0,391,97
0,392,98
0,394,48
0,401,29
0,403,24
0,408,65
0,410,75
0,411,97
0,412,72
0,414,26
0,415,49
0,418,68
0,419,57
0,421,83
0,422,75
0,423,43
0,424,10
0,429,42
0,430,88
0,432,20
0,438,64
0,440,89
0,441,25
0,442,81
0,443,4
0,446,35
0,447,79
0,448,2
0,449,62
0,452,53
0,454,75
0,457,82
0,460,40
0,462,98
0,463,70
0,467,17
0,468,75
0,469,72
0,472,10
0,475,60
0,480,41
0,482,20
0,484,30
0,486,69
0,488,72
0,491,69
0,495,79
0,496,41
0,497,79
0,499,13
1,2,49
1,3,94
1,4,78
1,6,27
1,9,16
1,11,52
1,13,41
1,15,38
1,16,99
1,18,47
1,22,93
1,23,78
1,28,55
1,30,23
1,31,66
1,32,43
1,33,6
1,35,66
1,40,57
1,41,10
1,42,3
1,44,59
1,47,11
1,52,89
1,53,22
1,54,65
1,56,32
1,58,49
1,61,23
1,62,61
1,63,91
